run_name,n_episodes,success_rate,success_rate_se,avg_steps,avg_steps_se,shortcut_frac,shortcut_frac_se,distance_mae_vs_true,distance_corr_vs_true,distance_mae_vs_graph,distance_corr_vs_graph,shortcut_success_rate,shortcut_success_rate_se,shortcut_avg_length,shortcut_avg_length_se,n_shortcuts_evaluated,t_collection,t_heuristic_training,t_heuristic_pruning,t_policy_training,t_add_shortcuts,t_evaluation
sweep_o2_sac_ucb_lam0_ch7_s42,10,1.0,0.0,28.6,0.30550504633038933,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0,0.02545619010925293,2408.7627186775208,0.2070319652557373,1.194232702255249,0.004661083221435547,54.38259148597717
sweep_o2_sac_unif_ch6_s42,10,1.0,0.0,28.6,0.30550504633038933,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0,0.025222063064575195,8730.8964676857,0.18298673629760742,0.8246021270751953,0.004766702651977539,73.47157692909241
sweep_o2_sac_unif_ch7_s42,10,1.0,0.0,24.0,0.6666666666666666,1.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0,0.026322126388549805,18351.519012451172,0.2016749382019043,1.0972743034362793,0.004700183868408203,101.25784230232239
sweep_o2_srouts_ch5_s42,10,1.0,0.0,22.4,0.9333333333333332,1.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0,0.01698756217956543,372.5853431224823,0.01993417739868164,317.6238486766815,0.0051004886627197266,33.82791352272034
sweep_ot_cmd_ch5_s42,10,1.0,0.0,239.3,8.966666666666667,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0,0.0,0.0,0.0,13.020619630813599,0.13554024696350098,8750.400999069214
sweep_ot_cmd_nores_ch7_s42,10,1.0,0.0,237.9,9.657984606876667,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0,0.0,0.0,0.0,12.815991163253784,0.14468622207641602,9346.441082000732
sweep_ot_cmd_ucb100_ch6_s42,10,1.0,0.0,231.7,9.58128963715799,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0,0.0,0.0,0.0,12.351942777633667,0.14097809791564941,7758.120321035385
sweep_ot_cmd_ucb1_ch6_s42,10,1.0,0.0,241.0,10.165300454651272,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0,0.0,0.0,0.0,12.79949140548706,0.1438446044921875,9193.39850449562
sweep_ot_cmd_unif_ch6_s42,10,1.0,0.0,238.0,7.211102550927977,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0,0.0,0.0,0.0,12.724831104278564,0.14253497123718262,8681.672358989716
sweep_ot_crl_ch5_s42,10,1.0,0.0,221.8,5.343323975870367,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0,0.0,0.0,0.0,15.58247423171997,0.13984894752502441,5446.145352840424
sweep_ot_crl_nores_ch7_s42,10,1.0,0.0,232.0,5.545769158156112,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0,0.0,0.0,0.0,12.627280473709106,0.13803482055664062,6755.6036212444305
sweep_ot_crl_ucb100_ch6_s42,10,1.0,0.0,231.5,3.600154317680162,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0,0.0,0.0,0.0,12.75367522239685,0.13876104354858398,5829.178124189377
sweep_ot_crl_ucb1_ch6_s42,10,1.0,0.0,249.7,12.391798362895786,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0,0.0,0.0,0.0,12.446653604507446,0.14070916175842285,7661.480205774307
sweep_ot_crl_unif_ch6_s42,10,1.0,0.0,229.5,10.370095895838615,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0,0.0,0.0,0.0,12.962943315505981,0.1397716999053955,5580.886362314224
sweep_ot_dsac_ch5_s42,10,1.0,0.0,256.7,12.26924791682214,0.1,0.09486832980505139,nan,nan,nan,nan,nan,nan,nan,nan,0,0.0,0.0,0.0,15.436795234680176,0.13828420639038086,6035.310040473938
sweep_ot_dsac_nores_ch7_s42,10,1.0,0.0,233.8,10.533333333333333,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0,0.0,0.0,0.0,12.910312414169312,0.1444261074066162,7293.539165496826
sweep_ot_dsac_ucb100_ch6_s42,10,1.0,0.0,227.3,6.762724631717933,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0,0.0,0.0,0.0,12.9062819480896,0.13576221466064453,4945.983566522598
sweep_ot_dsac_ucb1_ch6_s42,10,1.0,0.0,219.1,4.420784244150955,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0,0.0,0.0,0.0,13.465513706207275,0.1439821720123291,6979.78596329689
sweep_ot_dsac_unif_ch6_s42,10,1.0,0.0,223.9,8.217123043444774,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0,0.0,0.0,0.0,12.49010157585144,0.13980603218078613,4976.664694309235
sweep_ot_none_ch5_s42,10,1.0,0.0,230.2,6.672996994521194,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0,0.0,0.0,0.0,12.897479772567749,0.13849902153015137,6042.427468061447
sweep_ot_pure_plan_ch5_s42,10,1.0,0.0,234.1,9.994943165865871,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0,0.0,0.0,0.0,11.180036067962646,2.384185791015625e-05,5609.343024492264
sweep_ot_routs_ch5_s42,10,1.0,0.0,241.4,8.652809434577367,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0,0.0,0.0,0.0,11.91627836227417,1.2287864685058594,6867.843076944351
sweep_ot_sac_ch5_s42,10,1.0,0.0,239.9,7.431838414700782,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0,0.0,0.0,0.0,12.86337399482727,0.13737249374389648,6397.23010969162
sweep_ot_sac_nores_ch7_s42,10,1.0,0.0,243.2,10.997777553265529,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0,0.0,0.0,0.0,13.17740511894226,0.14311695098876953,6492.993105888367
sweep_ot_sac_ucb100_ch6_s42,10,1.0,0.0,249.9,12.508175104484446,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0,0.0,0.0,0.0,13.208322525024414,0.1366419792175293,6494.197768688202
sweep_ot_sac_ucb1_ch6_s42,10,1.0,0.0,250.1,8.842385299102146,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0,0.0,0.0,0.0,13.750630855560303,0.14021015167236328,6474.759480476379
sweep_ot_sac_unif_ch6_s42,10,1.0,0.0,225.0,5.479253801588518,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0,0.0,0.0,0.0,13.848931550979614,0.1374821662902832,5057.604143381119
sweep_ot_srouts_ch5_s42,10,1.0,0.0,246.0,5.585696017507576,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0,0.0,0.0,0.0,10.486466884613037,1.0205347537994385,6914.799396753311
